k,k_over_b,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21
1.655528078862670838e-01,2.634854771784231886e-01,-8.336116093516582623e+04,-6.750860684779645817e+04,-5.470173810228463117e+04,-4.201969560499611543e+04,-3.205879890510255427e+04,-2.254727356604037050e+04,-1.543235162783459964e+04,-9.091363184980742517e+03,-4.822434910884189776e+03,-1.652245790286523061e+03,-2.290599022199513399e+02,4.133273427447493020e+01,2.547085569633199611e+03,3.551690037699959703e+03,1.106939641695761566e+04,1.307855367746577940e+04,2.560828994349214190e+04,2.862202403889587004e+04,4.616368211073987914e+04,5.018199374574692047e+04,7.273556009634668590e+04,7.775845174111468077e+04
1.681599387191216599e-01,2.676348547717841697e-01,-8.349261383990850300e+04,-6.739041318812483223e+04,-5.480822633781961486e+04,-4.192646661933550058e+04,-3.214032246309661787e+04,-2.247900928689218927e+04,-1.548891045626905725e+04,-9.048063832695559540e+03,-4.854028628222885345e+03,-1.633914962582684439e+03,-2.356880760355657856e+02,4.347176480462541548e+01,2.524258021969162201e+03,3.578789016496317345e+03,1.102160326621749664e+04,1.313061878155579507e+04,2.553553200106101576e+04,2.869905394011568569e+04,4.606595947971120768e+04,5.028398833668122825e+04,7.261287279295615735e+04,7.788541100110353727e+04
1.707670695519762916e-01,2.717842323651452063e-01,-8.362417033245522180e+04,-6.727232311627938179e+04,-5.491481816119348514e+04,-4.183334122156730155e+04,-3.222194960901835657e+04,-2.241084859591586064e+04,-1.554557287308730156e+04,-9.004868070986543898e+03,-4.885725937701057774e+03,-1.615687766383686267e+03,-2.424198328145446055e+02,4.571439965032063668e+01,2.501534070284020800e+03,3.605991602566832626e+03,1.097391370448407361e+04,1.318278747470525923e+04,2.546287764664681163e+04,2.877618742935927003e+04,4.596834043654326524e+04,5.038608651547846966e+04,7.249028907737554982e+04,7.801247384891206457e+04
1.733742003848308677e-01,2.759336099585061874e-01,-8.375583041280577891e+04,-6.715433663226029603e+04,-5.502151357240598009e+04,-4.174031941169197671e+04,-3.230368034286702095e+04,-2.234279149311398214e+04,-1.560233887828500701e+04,-8.961775899882966769e+03,-4.917526839288242627e+03,-1.597564202137555412e+03,-2.492551710829981175e+02,4.806063794817072221e+01,2.478913714685433661e+03,3.633297795638817661e+03,1.092632773176761293e+04,1.323505975690323066e+04,2.539032688025079551e+04,2.885342450662520423e+04,4.587082498123638652e+04,5.048828828213845554e+04,7.236780894960495061e+04,7.813964028454001527e+04
1.759813312176854994e-01,2.800829875518672241e-01,-8.388759408096020343e+04,-6.703645373606769135e+04,-5.512831257145696145e+04,-4.164740118971000629e+04,-3.238551466464194891e+04,-2.227483797848907852e+04,-1.565920847185784987e+04,-8.918787319414464946e+03,-4.949431332954003665e+03,-1.579544270334420844e+03,-2.561940892802834355e+02,5.051047878097521249e+01,2.456396955285033073e+03,3.660707595445036077e+03,1.087884534807842647e+04,1.328743562813878088e+04,2.531787970187444444e+04,2.893076517191214225e+04,4.577341311379081890e+04,5.059059363666073477e+04,7.224543240964437427e+04,7.826691030798744760e+04
1.785884620505400755e-01,2.842323651452281497e-01,-8.401946133691846626e+04,-6.691867442770172784e+04,-5.523521515834620368e+04,-4.155458655562184140e+04,-3.246745257434243831e+04,-2.220698805204360542e+04,-1.571618165380169739e+04,-8.875902329611124514e+03,-4.981439418667810969e+03,-1.561627971513706825e+03,-2.632365857507585361e+02,5.306392117614484505e+01,2.433983792199247546e+03,3.688221001723256450e+03,1.083146655342701342e+04,1.333991508840120150e+04,2.524553611151890436e+04,2.900820942521895267e+04,4.567610483420684614e+04,5.069300257904497994e+04,7.212315945749390812e+04,7.839428391925424512e+04
1.811955928833947072e-01,2.883817427385891863e-01,-8.415143218068029091e+04,-6.680099870716253645e+04,-5.534222133307359763e+04,-4.146187550942800590e+04,-3.254949407196789252e+04,-2.213924171378024766e+04,-1.577325842411219674e+04,-8.833120930503373529e+03,-5.013551096399164635e+03,-1.543815306272023236e+03,-2.703826587346019323e+02,5.572096410412893164e+01,2.411674225550138544e+03,3.715838014215824842e+03,1.078419134782399487e+04,1.339249813767980413e+04,2.517329610918563412e+04,2.908575726654420578e+04,4.557890014248483931e+04,5.079551510929109645e+04,7.200099009315359581e+04,7.852176111834036419e+04
1.838027237162492833e-01,2.925311203319501674e-01,-8.428350661224612850e+04,-6.668342657445020450e+04,-5.544933109563905600e+04,-4.136926805112892180e+04,-3.263163915751747481e+04,-2.207159896370154820e+04,-1.583043878278529883e+04,-8.790443122122027489e+03,-5.045766366117490179e+03,-1.526106275272496759e+03,-2.776323063574893126e+02,5.848160647688045799e+01,2.389468255466140818e+03,3.743558632669465624e+03,1.073701973128001009e+04,1.344518477596405864e+04,2.510115969487583789e+04,2.916340869588653004e+04,4.548179903862498759e+04,5.089813122739855316e+04,7.187892431662351009e+04,7.864934190524538280e+04
1.864098545491038594e-01,2.966804979253111485e-01,-8.441568463161564432e+04,-6.656595802956487751e+04,-5.555654444604204764e+04,-4.127676418072514934e+04,-3.271388783099072316e+04,-2.200405980181007544e+04,-1.588772272981684364e+04,-8.747868904498307529e+03,-5.078085227792197657e+03,-1.508500879255204609e+03,-2.849855266191091232e+02,6.134584714616797640e+01,2.367365882082807275e+03,3.771382856835037728e+03,1.068995170380586387e+04,1.349797500324359498e+04,2.502912686859096357e+04,2.924116371324483771e+04,4.538480152262769116e+04,5.100085093336710270e+04,7.175696212790369464e+04,7.877702627996969386e+04
1.890169853819584356e-01,3.008298755186720741e-01,-8.454796623878872197e+04,-6.644859307250657002e+04,-5.566386138428279810e+04,-4.118436389821709599e+04,-3.279624009238673170e+04,-2.193662422810849966e+04,-1.594511026520270389e+04,-8.705398277663798581e+03,-5.110507681392749873e+03,-1.490999119049113006e+03,-2.924423173801358757e+02,6.431368490191294995e+01,2.345367105543642992e+03,3.799310686467440519e+03,1.064298726541242831e+04,1.355086881950800125e+04,2.495719763033230629e+04,2.931902231861773180e+04,4.528790759449316101e+04,5.110367422719673777e+04,7.163510352699422219e+04,7.890481424251275894e+04
1.916241162148131227e-01,3.049792531120332217e-01,-8.468035143376563792e+04,-6.633133170327564585e+04,-5.577128191036100179e+04,-4.109206720360534382e+04,-3.287869594170511118e+04,-2.186929224259951661e+04,-1.600260138893889416e+04,-8.663031241650598531e+03,-5.143033726888586898e+03,-1.473600995585792816e+03,-3.000026763475669895e+02,6.738511847068578220e+01,2.323471926000789153e+03,3.827342121325343669e+03,1.059612641611075742e+04,1.360386622474717115e+04,2.488537198010132852e+04,2.939698451200404088e+04,4.519111725422177551e+04,5.120660110888681083e+04,7.151334851389515097e+04,7.903270579287511646e+04
1.942312470476676989e-01,3.091286307053942028e-01,-8.481284021654589742e+04,-6.621417392187193036e+04,-5.587880602427636040e+04,-4.099987409689027845e+04,-3.296125537894506124e+04,-2.180206384528571652e+04,-1.606019610102136176e+04,-8.620767796491089030e+03,-5.175663364249141523e+03,-1.456306509914941671e+03,-3.076666010580678972e+02,7.056014651419866368e+01,2.301680343615879337e+03,3.855477161171070293e+03,1.054936915591186516e+04,1.365696721895094743e+04,2.481364991789933629e+04,2.947505029340241526e+04,4.509443050181379658e+04,5.130963157843714725e+04,7.139169708860651008e+04,7.916070093105628621e+04
1.968383778805222750e-01,3.132780082987551284e-01,-8.494543258712987881e+04,-6.609711972829586011e+04,-5.598643372602890304e+04,-4.090778457807248196e+04,-3.304391840410585428e+04,-2.173493903616985335e+04,-1.611789440144608125e+04,-8.578607942218159224e+03,-5.208396593443894744e+03,-1.439115663222456988e+03,-3.154340888592700480e+02,7.383876762746506017e+01,2.279992358560796220e+03,3.883715805770687439e+03,1.050271548482709295e+04,1.371017180210935476e+04,2.474203144372773750e+04,2.955321966281157438e+04,4.499784733726957347e+04,5.141276563584752148e+04,7.127014925112845958e+04,7.928879965705593349e+04
1.994455087133768512e-01,3.174273858921161096e-01,-8.507812854551730561e+04,-6.598016912254743511e+04,-5.609416501561838959e+04,-4.081579864715237636e+04,-3.312668501718698826e+04,-2.166791781525467741e+04,-1.617569629020912362e+04,-8.536551678865083886e+03,-5.241233414442377580e+03,-1.422028456850737939e+03,-3.233051368883741929e+02,7.722098033734502565e+01,2.258407971018583339e+03,3.912058054893577264e+03,1.045616540286775489e+04,1.376347997421255423e+04,2.467051655758794732e+04,2.963149262023043048e+04,4.490136776058928081e+04,5.151600328111770068e+04,7.114870500146091217e+04,7.941700197087436391e+04
2.020526395462315383e-01,3.215767634854772017e-01,-8.521092809170839610e+04,-6.586332210462664079e+04,-5.620199989304453629e+04,-4.072391630413055100e+04,-3.320955521818780835e+04,-2.160100018254283350e+04,-1.623360176730663807e+04,-8.494599006465603452e+03,-5.274173827214101948e+03,-1.405044892322406213e+03,-3.312797420478103732e+02,8.070678310089154195e+01,2.236927181184342317e+03,3.940503908312668500e+03,1.040971891004522331e+04,1.381689173525066508e+04,2.459910525948128998e+04,2.970986916565769570e+04,4.480499177177340607e+04,5.161934451424727740e+04,7.102736433960402792e+04,7.954530787251137372e+04
2.046597703790861145e-01,3.257261410788381828e-01,-8.534383122570280102e+04,-6.574657867453388462e+04,-5.630993835830733587e+04,-4.063213754900746426e+04,-3.329252900710749964e+04,-2.153418613803719199e+04,-1.629161083273466465e+04,-8.452749925053834886e+03,-5.307217831728689816e+03,-1.388164971367382122e+03,-3.393579009773483790e+02,8.429617430384746513e+01,2.215549989266146440e+03,3.969053365804179066e+03,1.036337600637112519e+04,1.387040708521409215e+04,2.452779754940932617e+04,2.978834929909210041e+04,4.470871937082216755e+04,5.172278933523601881e+04,7.090612726555786503e+04,7.967371736196686106e+04
2.072669012119406906e-01,3.298755186721991639e-01,-8.547683794750079687e+04,-6.562993883226916660e+04,-5.641798041140649002e+04,-4.054046238178363274e+04,-3.337560638394563284e+04,-2.146747568174049229e+04,-1.634972348648942170e+04,-8.411004434664415385e+03,-5.340365427955738596e+03,-1.371388695954103014e+03,-3.475396100222548057e+02,8.798915225897779635e+01,2.194276395486095680e+03,3.997706427147616068e+03,1.031713669185712752e+04,1.392402602409321298e+04,2.445659342737341285e+04,2.986693302053249863e+04,4.461255055773589265e+04,5.182633774408362660e+04,7.078499377932243806e+04,7.980223043924091326e+04
2.098740320447952667e-01,3.340248962655600895e-01,-8.560994825710213627e+04,-6.551340257783248671e+04,-5.652612605234195507e+04,-4.044889080245954392e+04,-3.345878734870148037e+04,-2.140086881365559384e+04,-1.640793972856707478e+04,-8.369362535332402331e+03,-5.373616615864983032e+03,-1.354716068325701826e+03,-3.558248651965985800e+02,9.178571520459537680e+01,2.173106400081384436e+03,4.026463092125693947e+03,1.027100096651503009e+04,1.397774855187859612e+04,2.438549289337500159e+04,2.994562032997763527e+04,4.451648533251482149e+04,5.192998974078978790e+04,7.066396388089787797e+04,7.993084710433303553e+04
2.124811628776498429e-01,3.381742738589210706e-01,-8.574316215450677555e+04,-6.539696991122409236e+04,-5.663437528111341817e+04,-4.035742281103576533e+04,-3.354207190137440921e+04,-2.133436553378527969e+04,-1.646625955896378218e+04,-8.327824227093262380e+03,-5.406971395426234267e+03,-1.338147091041968679e+03,-3.642136621408095039e+02,9.568586130300676018e+01,2.152040003305406117e+03,4.055323360524237614e+03,1.022496883035668543e+04,1.403157466856079191e+04,2.431449594741547116e+04,3.002441122742632797e+04,4.442052369515939063e+04,5.203374532535444450e+04,7.054303757028417022e+04,8.005956735724350438e+04
2.150882937105045301e-01,3.423236514522822183e-01,-8.587647963971475838e+04,-6.528064083244420908e+04,-5.674272809772082110e+04,-4.026605840751274809e+04,-3.362546004196384456e+04,-2.126796584213243477e+04,-1.652468297767590775e+04,-8.286389509983031530e+03,-5.440429766609254330e+03,-1.321681767027848082e+03,-3.727059960727395946e+02,9.968958863892375177e+01,2.131077205429041896e+03,4.084287232132243844e+03,1.017904028339421893e+04,1.408550437413056898e+04,2.424360258949641138e+04,3.010330571287749990e+04,4.432466564566984744e+04,5.213760449777704343e+04,7.042221484748143121e+04,8.018839119797202875e+04
2.176954245433591062e-01,3.464730290456431439e-01,-8.600990071272614296e+04,-6.516441534149278596e+04,-5.685118450216399651e+04,-4.017479759189108881e+04,-3.370895177046908793e+04,-2.120166973869996582e+04,-1.658320998469964616e+04,-8.245058384038116856e+03,-5.473991729384048085e+03,-1.305320099630383083e+03,-3.813018617306174747e+02,1.037968952180566760e+02,2.110218006741882618e+03,4.113354706741705741e+03,1.013321532563968685e+04,1.413953766857876144e+04,2.417281281961922650e+04,3.018230378632975771e+04,4.422891118404655572e+04,5.224156725805746100e+04,7.030149571248969005e+04,8.031731862651869596e+04
2.203025553762136823e-01,3.506224066390041250e-01,-8.614342537354071101e+04,-6.504829343837012857e+04,-5.695974449444287166e+04,-4.008364036417123862e+04,-3.379254708688960091e+04,-2.113547722349072501e+04,-1.664184058003133759e+04,-8.203830849295474763e+03,-5.507657283720596752e+03,-1.289062092684917388e+03,-3.900012533065126945e+02,1.080077789655984475e+02,2.089462407553720368e+03,4.142525784147615013e+03,1.008749395710542376e+04,1.419367455189621069e+04,2.410212663778542628e+04,3.026140544778209369e+04,4.413326031028975558e+04,5.234563360619541345e+04,7.018088016530903406e+04,8.044634964288324409e+04
2.229096862090682585e-01,3.547717842323650506e-01,-8.627705362215853529e+04,-6.493227512307625875e+04,-5.706840807455703907e+04,-3.999258672435376502e+04,-3.387624599122476502e+04,-2.106938829650769185e+04,-1.670057476366736228e+04,-8.162706905792516409e+03,-5.541426429588977953e+03,-1.272907750593112496e+03,-3.988041643685346003e+02,1.123222377246761567e+02,2.068810408195945911e+03,4.171800464148005631e+03,1.004187617780383698e+04,1.424791502407395819e+04,2.403154404399646955e+04,3.034061069723339460e+04,4.403771302439985448e+04,5.244980354219054425e+04,7.006036820593952143e+04,8.057548424706584774e+04
2.255168170419228346e-01,3.589211618257260317e-01,-8.641078545857954305e+04,-6.481636039561131474e+04,-5.717717524250646966e+04,-3.990163667243918462e+04,-3.396004848347401276e+04,-2.100340295775385312e+04,-1.675941253560404948e+04,-8.121686553567121337e+03,-5.575299166959406648e+03,-1.256857078414486750e+03,-4.077105877690505622e+02,1.167402692551162033e+02,2.048262009023275823e+03,4.201178746543677335e+03,9.996361987747361127e+03,1.430225908510308363e+04,2.396106503825382606e+04,3.041991953468237989e+04,4.394226932637715072e+04,5.255407706604279520e+04,6.993995983438121038e+04,8.070472243906639051e+04
2.281239478747775218e-01,3.630705394190871793e-01,-8.654462088280371972e+04,-6.470054925597555848e+04,-5.728604599829098879e+04,-3.981079020842800674e+04,-3.404395456363660196e+04,-2.093752120723216649e+04,-1.681835389583788856e+04,-8.080769792657730250e+03,-5.609275495802236946e+03,-1.240910081975250932e+03,-4.167205155364767393e+02,1.212618712317658805e+02,2.027817210415368208e+03,4.230660631138430290e+03,9.950951386948703657e+03,1.435670673497478128e+04,2.389068962055916563e+04,3.049933196012799453e+04,4.384692921622189897e+04,5.265845417775161332e+04,6.981965505063415912e+04,8.083406421888449404e+04
2.307310787076320979e-01,3.672199170124481049e-01,-8.667855989483118174e+04,-6.458484170416885900e+04,-5.739502034191046550e+04,-3.972004733232084982e+04,-3.412796423171208153e+04,-2.087174304494560420e+04,-1.687739884436523062e+04,-8.039956623103256788e+03,-5.643355416087797494e+03,-1.225066767997117040e+03,-4.258339387466112385e+02,1.258870412431623436e+02,2.007476012778764016e+03,4.260246117738814064e+03,9.905644375420599317e+03,1.441125797368036729e+04,2.382041779091385979e+04,3.057884797356895069e+04,4.375169269393453578e+04,5.276293487731699133e+04,6.969945385469844041e+04,8.096350958652015834e+04
2.333382095404866741e-01,3.713692946058090860e-01,-8.681260249466155074e+04,-6.446923774019168195e+04,-5.750409827336468152e+04,-3.962940804411815770e+04,-3.421207748769968748e+04,-2.080606847089727307e+04,-1.693654738118268506e+04,-7.999247044943143919e+03,-5.677538927786672502e+03,-1.209327144251419895e+03,-4.350508473690902065e+02,1.306157767902790852e+02,1.987238416548808345e+03,4.289935206154179468e+03,9.860440953176002949e+03,1.446591280121115960e+04,2.375024954931956017e+04,3.065846757500437525e+04,4.365655975951535220e+04,5.286751916473846359e+04,6.957935624657412700e+04,8.109305854197368899e+04
2.359453403733412502e-01,3.755186721991700116e-01,-8.694674868229514686e+04,-6.435373736404396186e+04,-5.761327979265368049e+04,-3.953887234382055613e+04,-3.429629433159902692e+04,-2.074049748509018900e+04,-1.699579950628660663e+04,-7.958641058217310274e+03,-5.711826030869427996e+03,-1.193691219744000364e+03,-4.443712300832978030e+02,1.354480752848014333e+02,1.967104422191916001e+03,4.319727896196638540e+03,9.815341120227851206e+03,1.452067121755863991e+04,2.368018489577776199e+04,3.073819076443298036e+04,4.356153041296466836e+04,5.297220704001588456e+04,6.945936222626126255e+04,8.122271108524444571e+04
2.385524712061959374e-01,3.796680497925311593e-01,-8.708099845773167908e+04,-6.423834057572581514e+04,-5.772256489977702586e+04,-3.944844023142851802e+04,-3.438061476340937952e+04,-2.067503008752745518e+04,-1.705515521967364839e+04,-7.918138662966296579e+03,-5.746216725306912849e+03,-1.178159004938382850e+03,-4.537950740558965208e+02,1.403839340481222848e+02,1.947074030207836358e+03,4.349624187681028161e+03,9.770344876589331761e+03,1.457553322271431171e+04,2.361022383028999320e+04,3.081801754185361278e+04,4.346660465428279713e+04,5.307699850314894866e+04,6.933947179375990527e+04,8.135246721633282141e+04
2.411596020390505135e-01,3.838174273858921404e-01,-8.721535182097126381e+04,-6.412304737523748190e+04,-5.783195359473463031e+04,-3.935811170694262546e+04,-3.446503878313011955e+04,-2.060966627821218935e+04,-1.711461452134023421e+04,-7.877739859231114679e+03,-5.780711011069967753e+03,-1.162730512026681481e+03,-4.633223646711584820e+02,1.454233503094883417e+02,1.927147241132151521e+03,4.379624080424790918e+03,9.725452222273754160e+03,1.463049881666984584e+04,2.354036635285789816e+04,3.089794790726524297e+04,4.337178248347010231e+04,5.318189355413743033e+04,6.921968494907018612e+04,8.148232693523829221e+04
2.437667328719050897e-01,3.879668049792530660e-01,-8.734980877201381372e+04,-6.400785776257912948e+04,-5.794144587752640655e+04,-3.926788677036344598e+04,-3.454956639076081046e+04,-2.054440605714752746e+04,-1.717417741128314447e+04,-7.837444647053327571e+03,-5.815308888129588922e+03,-1.147405755260666865e+03,-4.729530852009885393e+02,1.505663212048093271e+02,1.907324055539080973e+03,4.409727574248125165e+03,9.680663157294540724e+03,1.468556799941692043e+04,2.347061246348305212e+04,3.097798186066681956e+04,4.327706390052691859e+04,5.328689219298112585e+04,6.910000169219206145e+04,8.161229024196123646e+04
2.463738637047596658e-01,3.921161825726140471e-01,-8.748436931085935794e+04,-6.389277173775079427e+04,-5.805104174815224542e+04,-3.917776542169152526e+04,-3.463419758630071010e+04,-2.047924942433664910e+04,-1.723384388949883942e+04,-7.797253026475083971e+03,-5.850010356456968111e+03,-1.132184751358983704e+03,-4.826872163991110369e+02,1.558128437751749402e+02,1.887604474044338986e+03,4.439934668973659427e+03,9.635977681665210184e+03,1.474074077094738641e+04,2.340096216216704124e+04,3.105811940205712381e+04,4.318244890545355156e+04,5.339199441967949679e+04,6.898042202312573500e+04,8.174235713650143589e+04
2.489809945376142419e-01,3.962655601659749727e-01,-8.761903343750780914e+04,-6.377778930075263634e+04,-5.816074120661181223e+04,-3.908774766092740174e+04,-3.471893236974949104e+04,-2.041419637978278115e+04,-1.729361395598410672e+04,-7.757164997539091019e+03,-5.884815416023356192e+03,-1.117067520011992428e+03,-4.925247359979352382e+02,1.611629149651376167e+02,1.867988497308426304e+03,4.470245364426716151e+03,9.591395795399457711e+03,1.479601713125304377e+04,2.333141544891145531e+04,3.113836053143529352e+04,4.308793749825038685e+04,5.349720023423268867e+04,6.886094594187110488e+04,8.187252761885858490e+04
2.515881253704689291e-01,4.004149377593361203e-01,-8.775380115195915278e+04,-6.366291045158483030e+04,-5.827054425290507788e+04,-3.899783348807169386e+04,-3.480377074110629474e+04,-2.034924692348905955e+04,-1.735348761073551577e+04,-7.717180560288596098e+03,-5.919724066800230503e+03,-1.102054084512312784e+03,-5.024656180797342699e+02,1.666165316212648406e+02,1.848476126040048712e+03,4.500659660435072510e+03,9.546917498511074882e+03,1.485139708032595081e+04,2.326197232371796781e+04,3.121870524880003723e+04,4.299352967891776643e+04,5.360250963664015580e+04,6.874157344842838938e+04,8.200280168903272715e+04
2.541952562033235052e-01,4.045643153526971014e-01,-8.788867245421328698e+04,-6.354813519024749257e+04,-5.838045088703188230e+04,-3.890802290312488913e+04,-3.488871270037084469e+04,-2.028440105545883125e+04,-1.741346485374985787e+04,-7.677299714767481419e+03,-5.954736308759136591e+03,-1.087144472549541206e+03,-5.125098322839605771e+02,1.721736904902668925e+02,1.829067360999883476e+03,4.531177556829045898e+03,9.502542791014111572e+03,1.490688061815808760e+04,2.319263278658815398e+04,3.129915355415039812e+04,4.289922544745598861e+04,5.370792262690185453e+04,6.862230454279757396e+04,8.213317934702396451e+04
2.568023870361780814e-01,4.087136929460580270e-01,-8.802364734427032818e+04,-6.343346351674083417e+04,-5.849046110899223277e+04,-3.881831590608764236e+04,-3.497375824754218047e+04,-2.021965877569533041e+04,-1.747354568502375696e+04,-7.637522461020171249e+03,-5.989852141871766435e+03,-1.072338717220826538e+03,-5.226573427988948879e+02,1.778343882171749613e+02,1.809762203004772800e+03,4.561799053441387514e+03,9.458271672922619473e+03,1.496246774474157974e+04,2.312339683752378187e+04,3.137970544748515749e+04,4.280502480386546085e+04,5.381343920501734101e+04,6.850313922497876047e+04,8.226366059283183131e+04
2.594095178690326575e-01,4.128630705394190081e-01,-8.815872582213007263e+04,-6.331889543106497149e+04,-5.860057491878567816e+04,-3.872871249696048471e+04,-3.505890738262004015e+04,-2.015502008420186394e+04,-1.753373010455414624e+04,-7.597848799091730143e+03,-6.025071566110029380e+03,-1.057636858329599363e+03,-5.329081070652903236e+02,1.835986213436131891e+02,1.790560652932147377e+03,4.592524150107289643e+03,9.414104144250757599e+03,1.501815846006866741e+04,2.305426447652638672e+04,3.146036092880348224e+04,4.271092774814651057e+04,5.391905937098638969e+04,6.838407749497197801e+04,8.239424542645664769e+04
2.620166487018872337e-01,4.170124481327799892e-01,-8.829390788779268041e+04,-6.320443093321989727e+04,-5.871079231641216757e+04,-3.863921267574397643e+04,-3.514416010560387076e+04,-2.009048498098180062e+04,-1.759401811233767512e+04,-7.558278729027786540e+03,-6.060394581445945732e+03,-1.043038944072500726e+03,-5.432620740922144478e+02,1.894663863050097348e+02,1.771462711724906740e+03,4.623352846664253775e+03,9.370040205013036029e+03,1.507395276413163265e+04,2.298523570359765654e+04,3.154111999810420821e+04,4.261693428029939969e+04,5.402478312480891327e+04,6.826511935277735756e+04,8.252493384789803531e+04
2.646237795347419208e-01,4.211618257261410814e-01,-8.842919354125788959e+04,-6.309007002320596803e+04,-5.882111330187162821e+04,-3.854981644243873598e+04,-3.522951641649304656e+04,-2.002605346603850558e+04,-1.765440970837121131e+04,-7.518812250874636447e+03,-6.095821187851718605e+03,-1.028545033257471914e+03,-5.537191822416882587e+02,1.954376794287886696e+02,1.752468380396820066e+03,4.654285142952240676e+03,9.326079855223908453e+03,1.512985065692275930e+04,2.291631051873935212e+04,3.162198265538633495e+04,4.252304440032463026e+04,5.413061046648448246e+04,6.814626479839489912e+04,8.265572585715625610e+04
2.672309103675964970e-01,4.253112033195020625e-01,-8.856458278252596210e+04,-6.297581270102327107e+04,-5.893153787516374723e+04,-3.846052379704529449e+04,-3.531497631528695638e+04,-1.996172553937530392e+04,-1.771490489265159704e+04,-7.479449364679158862e+03,-6.131351385299649337e+03,-1.014155198258888618e+03,-5.642793562767537878e+02,2.015124969311355017e+02,1.733577660038365138e+03,4.685321038813500309e+03,9.282223094898103227e+03,1.518585213843455494e+04,2.284748892195311782e+04,3.170294890064884748e+04,4.242925810822243511e+04,5.423654139601298812e+04,6.802751383182470454e+04,8.278662145423096081e+04
2.698380412004510731e-01,4.294605809128629881e-01,-8.870007561159667966e+04,-6.286165896667189372e+04,-5.904206603628860466e+04,-3.837133473956432135e+04,-3.540053980198521458e+04,-1.989750120099572450e+04,-1.777550366517579096e+04,-7.440190070488909441e+03,-6.166985173762246632e+03,-9.998695290123037012e+02,-5.749425033698424841e+02,2.076908349142591987e+02,1.714790551823162559e+03,4.716460534092535454e+03,9.238469924050375994e+03,1.524195720865950716e+04,2.277877091324065623e+04,3.178401873389066168e+04,4.233557540399327263e+04,5.434257591339409555e+04,6.790886645306684659e+04,8.291762063912225130e+04
2.724451720333056493e-01,4.336099585062239692e-01,-8.883567202846998407e+04,-6.274760882015197421e+04,-5.915269778524592402e+04,-3.828224926999634044e+04,-3.548620687658703537e+04,-1.983338045090315791e+04,-1.783620602594052616e+04,-7.401034368352037745e+03,-6.202722553212237472e+03,-9.856881385026597400e+02,-5.857085076183670935e+02,2.139726893626337585e+02,1.696107057015033661e+03,4.747703628636139001e+03,9.194820342695684303e+03,1.529816586759025995e+04,2.271015649260372084e+04,3.186519215511078437e+04,4.224199628763740475e+04,5.444871401862751372e+04,6.779032266212138347e+04,8.304872341182983655e+04
2.750523028661603364e-01,4.377593360995851168e-01,-8.897137203314588987e+04,-6.263366226146381086e+04,-5.926343312203555251e+04,-3.819326738834193384e+04,-3.557197753909214225e+04,-1.976936328910111479e+04,-1.789701197494285589e+04,-7.361982258317400920e+03,-6.238563523622366120e+03,-9.716111704397715130e+02,-5.965772223726812626e+02,2.203580561392230379e+02,1.677527176975758948e+03,4.779050322293334830e+03,9.151274350849203984e+03,1.535447811521936092e+04,2.264164566004404332e+04,3.194646916430818601e+04,4.214852075915520982e+04,5.455495571171313350e+04,6.767188245898837340e+04,8.317992977235364378e+04
2.776594336990149126e-01,4.419087136929460424e-01,-8.910717562562439707e+04,-6.251981929060731636e+04,-5.937427204665733007e+04,-3.810438909460178547e+04,-3.565785178949981491e+04,-1.970544971559310216e+04,-1.795792151217972423e+04,-7.323033740434517313e+03,-6.274508084965689704e+03,-9.576388102119523182e+02,-6.075484592865747118e+02,2.268469309807129548e+02,1.659050913173668960e+03,4.810500614915309598e+03,9.107831948526145425e+03,1.541089395153962505e+04,2.257323841556335537e+04,3.202784976148199712e+04,4.205514881854712439e+04,5.466130099265057652e+04,6.755354584366790368e+04,8.331123972069397860e+04
2.802665645318694887e-01,4.460580912863070235e-01,-8.924308280590540380e+04,-6.240607990758283995e+04,-5.948521455911111843e+04,-3.801561438877642649e+04,-3.574382962780966773e+04,-1.964163973038269614e+04,-1.801893463764806074e+04,-7.284188814753548286e+03,-6.310556237215358124e+03,-9.437713008749562960e+02,-6.186219723324886672e+02,2.334393094923882472e+02,1.640678267193067995e+03,4.842054506355412741e+03,9.064493135741979131e+03,1.546741337654382369e+04,2.250493475916349780e+04,3.210933394663111540e+04,4.196188046581341769e+04,5.476774986143971182e+04,6.743531281616004708e+04,8.344265325685006974e+04
2.828736953647240648e-01,4.502074688796680046e-01,-8.937909357398892462e+04,-6.229244411239046894e+04,-5.959626065939688124e+04,-3.792694327086646081e+04,-3.582991105402100220e+04,-1.957793333347342923e+04,-1.808005135134481316e+04,-7.245447481325370973e+03,-6.346707980344750467e+03,-9.300089671009002359e+02,-6.297974338567544237e+02,2.401351871420529562e+02,1.622409240744741055e+03,4.873711996469188307e+03,9.021257912512191979e+03,1.552403639022484822e+04,2.243673469084616954e+04,3.219092171975441306e+04,4.186871570095450443e+04,5.487430231808031385e+04,6.731718337646487635e+04,8.357417038082267391e+04
